Textbox37,Textbox10,Textbox31,Textbox58,Textbox33,Name,Textbox54,Textbox55,Textbox56,Textbox57,Textbox50,Textbox60,Textbox53,textbox88,Textbox49,Textbox7,Textbox44,Textbox45,Textbox47,Textbox41,Textbox43,textbox20,Textbox122,textbox18,textbox19,textbox1,Textbox277,textbox14,textbox15,textbox16,textbox17,textbox12,textbox13,Textbox133,Textbox27,textbox6,Textbox144,Textbox52,Textbox29,Textbox59,Textbox26,Textbox11,Textbox8,Textbox5,Textbox51,Textbox46,Textbox2,Textbox40,Textbox42,textbox477,load_min,DESTINATION_SHORT_NAME2,ORIGIN_SHORT_NAME2,Textbox3,PRODUCTION2,Textbox4,location,Textbox32,Textbox28,Textbox30,Textbox38,Textbox34,Textbox36,Textbox9,num_loads,queue_min,location1,Textbox35,load_min1,Textbox39,wait_min
249486.341558,Total,195730.664818,-,207.905284631667,Hauling Unit Time at Loading and Dumping Points,75568.048976,41.223819301848,60228,1.25469962436076,11.2978654941821,Hauling Unit Time at Dumping Points,51.7235105927447,,0,Average,4.14236470674769,-,0,50.19,60228,10-08-2026,40.4256450985626,This report contains a spreadsheet of the times and statuses that all hauling units have spent at various loading and dumping points across a specified time period.,Report Created On:,Hauling Unit Time at Loading and Dumping Points,59061.867489,Start Shift Date:,End Shift Date:,Parameters:,Description:,7/1/2026 0:00,7/31/2026 0:00,Average,52542.260152,,Total,16506.181487,163.108887348333,Hauling Unit Time at Loading Points,1213.416588,1.01118049,43.7852167933333,"Wait
(min)",Loads,"Total
(min)",Min/Load,"Queue
(min)","Loading
(min)",Location,593.216603,91.333307,0,3.60289426315789,190,684.54991,QSE-X OB2,,,,,,,,,,,,,,
249486.341558,Total,195730.664818,-,207.905284631667,Hauling Unit Time at Loading and Dumping Points,75568.048976,41.223819301848,60228,1.25469962436076,11.2978654941821,Hauling Unit Time at Dumping Points,51.7235105927447,,0,Average,4.14236470674769,-,0,50.19,60228,10-08-2026,40.4256450985626,This report contains a spreadsheet of the times and statuses that all hauling units have spent at various loading and dumping points across a specified time period.,Report Created On:,Hauling Unit Time at Loading and Dumping Points,59061.867489,Start Shift Date:,End Shift Date:,Parameters:,Description:,7/1/2026 0:00,7/31/2026 0:00,Average,52542.260152,,Total,16506.181487,163.108887348333,Hauling Unit Time at Loading Points,1213.416588,1.01118049,43.7852167933333,"Wait
(min)",Loads,"Total
(min)",Min/Load,"Queue
(min)","Loading
(min)",Location,468.683285,189.41665,0,4.83897011029412,136,658.099935,QSE-X OB2,,,,,,,,,,,,,,
249486.341558,Total,195730.664818,-,207.905284631667,Hauling Unit Time at Loading and Dumping Points,75568.048976,41.223819301848,60228,1.25469962436076,11.2978654941821,Hauling Unit Time at Dumping Points,51.7235105927447,,0,Average,4.14236470674769,-,0,50.19,60228,10-08-2026,40.4256450985626,This report contains a spreadsheet of the times and statuses that all hauling units have spent at various loading and dumping points across a specified time period.,Report Created On:,Hauling Unit Time at Loading and Dumping Points,59061.867489,Start Shift Date:,End Shift Date:,Parameters:,Description:,7/1/2026 0:00,7/31/2026 0:00,Average,52542.260152,,Total,16506.181487,163.108887348333,Hauling Unit Time at Loading Points,1213.416588,1.01118049,43.7852167933333,"Wait
(min)",Loads,"Total
(min)",Min/Load,"Queue
(min)","Loading
(min)",Location,270.899972,75.683329,0,4.17570242168675,83,346.583301,QSE-X OB2,,,,,,,,,,,,,,
249486.341558,Total,195730.664818,-,207.905284631667,Hauling Unit Time at Loading and Dumping Points,75568.048976,41.223819301848,60228,1.25469962436076,11.2978654941821,Hauling Unit Time at Dumping Points,51.7235105927447,,0,Average,4.14236470674769,-,0,50.19,60228,10-08-2026,40.4256450985626,This report contains a spreadsheet of the times and statuses that all hauling units have spent at various loading and dumping points across a specified time period.,Report Created On:,Hauling Unit Time at Loading and Dumping Points,59061.867489,Start Shift Date:,End Shift Date:,Parameters:,Description:,7/1/2026 0:00,7/31/2026 0:00,Average,52542.260152,,Total,16506.181487,163.108887348333,Hauling Unit Time at Loading Points,1213.416588,1.01118049,43.7852167933333,"Wait
(min)",Loads,"Total
(min)",Min/Load,"Queue
(min)","Loading
(min)",Location,319.9833,69.933323,0,3.97874105102041,98,389.916623,QSE-X OB2,,,,,,,,,,,,,,
249486.341558,Total,195730.664818,-,207.905284631667,Hauling Unit Time at Loading and Dumping Points,75568.048976,41.223819301848,60228,1.25469962436076,11.2978654941821,Hauling Unit Time at Dumping Points,51.7235105927447,,0,Average,4.14236470674769,-,0,50.19,60228,10-08-2026,40.4256450985626,This report contains a spreadsheet of the times and statuses that all hauling units have spent at various loading and dumping points across a specified time period.,Report Created On:,Hauling Unit Time at Loading and Dumping Points,59061.867489,Start Shift Date:,End Shift Date:,Parameters:,Description:,7/1/2026 0:00,7/31/2026 0:00,Average,52542.260152,,Total,16506.181487,163.108887348333,Hauling Unit Time at Loading Points,1213.416588,1.01118049,43.7852167933333,"Wait
(min)",Loads,"Total
(min)",Min/Load,"Queue
(min)","Loading
(min)",Location,301.433303,84.483313,0,4.43582317241379,87,385.916616,QSE-X OB2,,,,,,,,,,,,,,
249486.341558,Total,195730.664818,-,207.905284631667,Hauling Unit Time at Loading and Dumping Points,75568.048976,41.223819301848,60228,1.25469962436076,11.2978654941821,Hauling Unit Time at Dumping Points,51.7235105927447,,0,Average,4.14236470674769,-,0,50.19,60228,10-08-2026,40.4256450985626,This report contains a spreadsheet of the times and statuses that all hauling units have spent at various loading and dumping points across a specified time period.,Report Created On:,Hauling Unit Time at Loading and Dumping Points,59061.867489,Start Shift Date:,End Shift Date:,Parameters:,Description:,7/1/2026 0:00,7/31/2026 0:00,Average,52542.260152,,Total,16506.181487,163.108887348333,Hauling Unit Time at Loading Points,1213.416588,1.01118049,43.7852167933333,"Wait
(min)",Loads,"Total
(min)",Min/Load,"Queue
(min)","Loading
(min)",Location,125.899987,66.049996,0,4.26555517777778,45,191.949983,QSE-X OB2,,,,,,,,,,,,,,
249486.341558,Total,195730.664818,-,207.905284631667,Hauling Unit Time at Loading and Dumping Points,75568.048976,41.223819301848,60228,1.25469962436076,11.2978654941821,Hauling Unit Time at Dumping Points,51.7235105927447,,0,Average,4.14236470674769,-,0,50.19,60228,10-08-2026,40.4256450985626,This report contains a spreadsheet of the times and statuses that all hauling units have spent at various loading and dumping points across a specified time period.,Report Created On:,Hauling Unit Time at Loading and Dumping Points,59061.867489,Start Shift Date:,End Shift Date:,Parameters:,Description:,7/1/2026 0:00,7/31/2026 0:00,Average,52542.260152,,Total,16506.181487,163.108887348333,Hauling Unit Time at Loading Points,1213.416588,1.01118049,43.7852167933333,"Wait
(min)",Loads,"Total
(min)",Min/Load,"Queue
(min)","Loading
(min)",Location,420.466631,42.966655,0,4.21302987272727,110,463.433286,QSE-X OB2,,,,,,,,,,,,,,
249486.341558,Total,195730.664818,-,207.905284631667,Hauling Unit Time at Loading and Dumping Points,75568.048976,41.223819301848,60228,1.25469962436076,11.2978654941821,Hauling Unit Time at Dumping Points,51.7235105927447,,0,Average,4.14236470674769,-,0,50.19,60228,10-08-2026,40.4256450985626,This report contains a spreadsheet of the times and statuses that all hauling units have spent at various loading and dumping points across a specified time period.,Report Created On:,Hauling Unit Time at Loading and Dumping Points,59061.867489,Start Shift Date:,End Shift Date:,Parameters:,Description:,7/1/2026 0:00,7/31/2026 0:00,Average,52542.260152,,Total,16506.181487,163.108887348333,Hauling Unit Time at Loading Points,1213.416588,1.01118049,43.7852167933333,"Wait
(min)",Loads,"Total
(min)",Min/Load,"Queue
(min)","Loading
(min)",Location,302.516635,208.033317,0,5.10549952,100,510.549952,QSE-X OB2,,,,,,,,,,,,,,
249486.341558,Total,195730.664818,-,207.905284631667,Hauling Unit Time at Loading and Dumping Points,75568.048976,41.223819301848,60228,1.25469962436076,11.2978654941821,Hauling Unit Time at Dumping Points,51.7235105927447,,0,Average,4.14236470674769,-,0,50.19,60228,10-08-2026,40.4256450985626,This report contains a spreadsheet of the times and statuses that all hauling units have spent at various loading and dumping points across a specified time period.,Report Created On:,Hauling Unit Time at Loading and Dumping Points,59061.867489,Start Shift Date:,End Shift Date:,Parameters:,Description:,7/1/2026 0:00,7/31/2026 0:00,Average,52542.260152,,Total,16506.181487,163.108887348333,Hauling Unit Time at Loading Points,1213.416588,1.01118049,43.7852167933333,"Wait
(min)",Loads,"Total
(min)",Min/Load,"Queue
(min)","Loading
(min)",Location,186.099988,18.449997,0,4.64886329545455,44,204.549985,QSE-X OB2,,,,,,,,,,,,,,
249486.341558,Total,195730.664818,-,207.905284631667,Hauling Unit Time at Loading and Dumping Points,75568.048976,41.223819301848,60228,1.25469962436076,11.2978654941821,Hauling Unit Time at Dumping Points,51.7235105927447,,0,Average,4.14236470674769,-,0,50.19,60228,10-08-2026,40.4256450985626,This report contains a spreadsheet of the times and statuses that all hauling units have spent at various loading and dumping points across a specified time period.,Report Created On:,Hauling Unit Time at Loading and Dumping Points,59061.867489,Start Shift Date:,End Shift Date:,Parameters:,Description:,7/1/2026 0:00,7/31/2026 0:00,Average,52542.260152,,Total,16506.181487,163.108887348333,Hauling Unit Time at Loading Points,1213.416588,1.01118049,43.7852167933333,"Wait
(min)",Loads,"Total
(min)",Min/Load,"Queue
(min)","Loading
(min)",Location,394.083295,58.799991,0,4.23255407476636,107,452.883286,QSE-X OB2,,,,,,,,,,,,,,
249486.341558,Total,195730.664818,-,207.905284631667,Hauling Unit Time at Loading and Dumping Points,75568.048976,41.223819301848,60228,1.25469962436076,11.2978654941821,Hauling Unit Time at Dumping Points,51.7235105927447,,0,Average,4.14236470674769,-,0,50.19,60228,10-08-2026,40.4256450985626,This report contains a spreadsheet of the times and statuses that all hauling units have spent at various loading and dumping points across a specified time period.,Report Created On:,Hauling Unit Time at Loading and Dumping Points,59061.867489,Start Shift Date:,End Shift Date:,Parameters:,Description:,7/1/2026 0:00,7/31/2026 0:00,Average,52542.260152,,Total,16506.181487,163.108887348333,Hauling Unit Time at Loading Points,1213.416588,1.01118049,43.7852167933333,"Wait
(min)",Loads,"Total
(min)",Min/Load,"Queue
(min)","Loading
(min)",Location,654.099936,105.016647,0,4.17097023626374,182,759.116583,QSE-X OB2,,,,,,,,,,,,,,
249486.341558,Total,195730.664818,-,207.905284631667,Hauling Unit Time at Loading and Dumping Points,75568.048976,41.223819301848,60228,1.25469962436076,11.2978654941821,Hauling Unit Time at Dumping Points,51.7235105927447,,0,Average,4.14236470674769,-,0,50.19,60228,10-08-2026,40.4256450985626,This report contains a spreadsheet of the times and statuses that all hauling units have spent at various loading and dumping points across a specified time period.,Report Created On:,Hauling Unit Time at Loading and Dumping Points,59061.867489,Start Shift Date:,End Shift Date:,Parameters:,Description:,7/1/2026 0:00,7/31/2026 0:00,Average,52542.260152,,Total,16506.181487,163.108887348333,Hauling Unit Time at Loading Points,1213.416588,1.01118049,43.7852167933333,"Wait
(min)",Loads,"Total
(min)",Min/Load,"Queue
(min)","Loading
(min)",Location,296.4333,169.499981,0.666666,5.07173855434783,92,466.599947,QSE-X OB2,,,,,,,,,,,,,,
249486.341558,Total,195730.664818,-,207.905284631667,Hauling Unit Time at Loading and Dumping Points,75568.048976,41.223819301848,60228,1.25469962436076,11.2978654941821,Hauling Unit Time at Dumping Points,51.7235105927447,,0,Average,4.14236470674769,-,0,50.19,60228,10-08-2026,40.4256450985626,This report contains a spreadsheet of the times and statuses that all hauling units have spent at various loading and dumping points across a specified time period.,Report Created On:,Hauling Unit Time at Loading and Dumping Points,59061.867489,Start Shift Date:,End Shift Date:,Parameters:,Description:,7/1/2026 0:00,7/31/2026 0:00,Average,52542.260152,,Total,16506.181487,163.108887348333,Hauling Unit Time at Loading Points,1213.416588,1.01118049,43.7852167933333,"Wait
(min)",Loads,"Total
(min)",Min/Load,"Queue
(min)","Loading
(min)",Location,334.933307,69.499987,0,4.39601406521739,92,404.433294,QSE-X OB2,,,,,,,,,,,,,,
249486.341558,Total,195730.664818,-,207.905284631667,Hauling Unit Time at Loading and Dumping Points,75568.048976,41.223819301848,60228,1.25469962436076,11.2978654941821,Hauling Unit Time at Dumping Points,51.7235105927447,,0,Average,4.14236470674769,-,0,50.19,60228,10-08-2026,40.4256450985626,This report contains a spreadsheet of the times and statuses that all hauling units have spent at various loading and dumping points across a specified time period.,Report Created On:,Hauling Unit Time at Loading and Dumping Points,59061.867489,Start Shift Date:,End Shift Date:,Parameters:,Description:,7/1/2026 0:00,7/31/2026 0:00,Average,52542.260152,,Total,16506.181487,163.108887348333,Hauling Unit Time at Loading Points,1213.416588,1.01118049,43.7852167933333,"Wait
(min)",Loads,"Total
(min)",Min/Load,"Queue
(min)","Loading
(min)",Location,47.999996,0.133333,0,3.43809492857143,14,48.133329,QSE-X OB2,,,,,,,,,,,,,,
249486.341558,Total,195730.664818,-,207.905284631667,Hauling Unit Time at Loading and Dumping Points,75568.048976,41.223819301848,60228,1.25469962436076,11.2978654941821,Hauling Unit Time at Dumping Points,51.7235105927447,,0,Average,4.14236470674769,-,0,50.19,60228,10-08-2026,40.4256450985626,This report contains a spreadsheet of the times and statuses that all hauling units have spent at various loading and dumping points across a specified time period.,Report Created On:,Hauling Unit Time at Loading and Dumping Points,59061.867489,Start Shift Date:,End Shift Date:,Parameters:,Description:,7/1/2026 0:00,7/31/2026 0:00,Average,52542.260152,,Total,16506.181487,163.108887348333,Hauling Unit Time at Loading Points,1213.416588,1.01118049,43.7852167933333,"Wait
(min)",Loads,"Total
(min)",Min/Load,"Queue
(min)","Loading
(min)",Location,506.799949,110.833319,0,4.20158685714286,147,617.633268,QSE-X OB2,,,,,,,,,,,,,,
249486.341558,Total,195730.664818,-,207.905284631667,Hauling Unit Time at Loading and Dumping Points,75568.048976,41.223819301848,60228,1.25469962436076,11.2978654941821,Hauling Unit Time at Dumping Points,51.7235105927447,,0,Average,4.14236470674769,-,0,50.19,60228,10-08-2026,40.4256450985626,This report contains a spreadsheet of the times and statuses that all hauling units have spent at various loading and dumping points across a specified time period.,Report Created On:,Hauling Unit Time at Loading and Dumping Points,59061.867489,Start Shift Date:,End Shift Date:,Parameters:,Description:,7/1/2026 0:00,7/31/2026 0:00,Average,52542.260152,,Total,16506.181487,163.108887348333,Hauling Unit Time at Loading Points,1213.416588,1.01118049,43.7852167933333,"Wait
(min)",Loads,"Total
(min)",Min/Load,"Queue
(min)","Loading
(min)",Location,299.516636,60.533325,0,4.13850529885058,87,360.049961,QSE-X OB2,,,,,,,,,,,,,,
249486.341558,Total,195730.664818,-,207.905284631667,Hauling Unit Time at Loading and Dumping Points,75568.048976,41.223819301848,60228,1.25469962436076,11.2978654941821,Hauling Unit Time at Dumping Points,51.7235105927447,,0,Average,4.14236470674769,-,0,50.19,60228,10-08-2026,40.4256450985626,This report contains a spreadsheet of the times and statuses that all hauling units have spent at various loading and dumping points across a specified time period.,Report Created On:,Hauling Unit Time at Loading and Dumping Points,59061.867489,Start Shift Date:,End Shift Date:,Parameters:,Description:,7/1/2026 0:00,7/31/2026 0:00,Average,52542.260152,,Total,16506.181487,163.108887348333,Hauling Unit Time at Loading Points,1213.416588,1.01118049,43.7852167933333,"Wait
(min)",Loads,"Total
(min)",Min/Load,"Queue
(min)","Loading
(min)",Location,447.899955,119.249986,0,4.0223400070922,141,567.149941,QSE-X OB2,,,,,,,,,,,,,,
249486.341558,Total,195730.664818,-,207.905284631667,Hauling Unit Time at Loading and Dumping Points,75568.048976,41.223819301848,60228,1.25469962436076,11.2978654941821,Hauling Unit Time at Dumping Points,51.7235105927447,,0,Average,4.14236470674769,-,0,50.19,60228,10-08-2026,40.4256450985626,This report contains a spreadsheet of the times and statuses that all hauling units have spent at various loading and dumping points across a specified time period.,Report Created On:,Hauling Unit Time at Loading and Dumping Points,59061.867489,Start Shift Date:,End Shift Date:,Parameters:,Description:,7/1/2026 0:00,7/31/2026 0:00,Average,52542.260152,,Total,16506.181487,163.108887348333,Hauling Unit Time at Loading Points,1213.416588,1.01118049,43.7852167933333,"Wait
(min)",Loads,"Total
(min)",Min/Load,"Queue
(min)","Loading
(min)",Location,351.083301,36.783328,0,3.46309490178571,112,387.866629,QSE-X OB2,,,,,,,,,,,,,,
249486.341558,Total,195730.664818,-,207.905284631667,Hauling Unit Time at Loading and Dumping Points,75568.048976,41.223819301848,60228,1.25469962436076,11.2978654941821,Hauling Unit Time at Dumping Points,51.7235105927447,,0,Average,4.14236470674769,-,0,50.19,60228,10-08-2026,40.4256450985626,This report contains a spreadsheet of the times and statuses that all hauling units have spent at various loading and dumping points across a specified time period.,Report Created On:,Hauling Unit Time at Loading and Dumping Points,59061.867489,Start Shift Date:,End Shift Date:,Parameters:,Description:,7/1/2026 0:00,7/31/2026 0:00,Average,52542.260152,,Total,16506.181487,163.108887348333,Hauling Unit Time at Loading Points,1213.416588,1.01118049,43.7852167933333,"Wait
(min)",Loads,"Total
(min)",Min/Load,"Queue
(min)","Loading
(min)",Location,211.999984,34.93333,0,3.68557185074627,67,246.933314,QSE-X OB2,,,,,,,,,,,,,,
249486.341558,Total,195730.664818,-,207.905284631667,Hauling Unit Time at Loading and Dumping Points,75568.048976,41.223819301848,60228,1.25469962436076,11.2978654941821,Hauling Unit Time at Dumping Points,51.7235105927447,,0,Average,4.14236470674769,-,0,50.19,60228,10-08-2026,40.4256450985626,This report contains a spreadsheet of the times and statuses that all hauling units have spent at various loading and dumping points across a specified time period.,Report Created On:,Hauling Unit Time at Loading and Dumping Points,59061.867489,Start Shift Date:,End Shift Date:,Parameters:,Description:,7/1/2026 0:00,7/31/2026 0:00,Average,52542.260152,,Total,16506.181487,163.108887348333,Hauling Unit Time at Loading Points,1213.416588,1.01118049,43.7852167933333,"Wait
(min)",Loads,"Total
(min)",Min/Load,"Queue
(min)","Loading
(min)",Location,236.199978,2.149999,0,3.45434749275362,69,238.349977,QSE-X OB2,,,,,,,,,,,,,,
249486.341558,Total,195730.664818,-,207.905284631667,Hauling Unit Time at Loading and Dumping Points,75568.048976,41.223819301848,60228,1.25469962436076,11.2978654941821,Hauling Unit Time at Dumping Points,51.7235105927447,,0,Average,4.14236470674769,-,0,50.19,60228,10-08-2026,40.4256450985626,This report contains a spreadsheet of the times and statuses that all hauling units have spent at various loading and dumping points across a specified time period.,Report Created On:,Hauling Unit Time at Loading and Dumping Points,59061.867489,Start Shift Date:,End Shift Date:,Parameters:,Description:,7/1/2026 0:00,7/31/2026 0:00,Average,52542.260152,,Total,16506.181487,163.108887348333,Hauling Unit Time at Loading Points,1213.416588,1.01118049,43.7852167933333,"Wait
(min)",Loads,"Total
(min)",Min/Load,"Queue
(min)","Loading
(min)",Location,142.199981,9.383331,0,2.61350537931035,58,151.583312,QSE-X OB2,,,,,,,,,,,,,,
249486.341558,Total,195730.664818,-,207.905284631667,Hauling Unit Time at Loading and Dumping Points,75568.048976,41.223819301848,60228,1.25469962436076,11.2978654941821,Hauling Unit Time at Dumping Points,51.7235105927447,,0,Average,4.14236470674769,-,0,50.19,60228,10-08-2026,40.4256450985626,This report contains a spreadsheet of the times and statuses that all hauling units have spent at various loading and dumping points across a specified time period.,Report Created On:,Hauling Unit Time at Loading and Dumping Points,59061.867489,Start Shift Date:,End Shift Date:,Parameters:,Description:,7/1/2026 0:00,7/31/2026 0:00,Average,52542.260152,,Total,16506.181487,163.108887348333,Hauling Unit Time at Loading Points,1213.416588,1.01118049,43.7852167933333,"Wait
(min)",Loads,"Total
(min)",Min/Load,"Queue
(min)","Loading
(min)",Location,354.499973,113.283323,0,6.23711061333333,75,467.783296,QSE-X OB2,,,,,,,,,,,,,,
249486.341558,Total,195730.664818,-,207.905284631667,Hauling Unit Time at Loading and Dumping Points,75568.048976,41.223819301848,60228,1.25469962436076,11.2978654941821,Hauling Unit Time at Dumping Points,51.7235105927447,,0,Average,4.14236470674769,-,0,50.19,60228,10-08-2026,40.4256450985626,This report contains a spreadsheet of the times and statuses that all hauling units have spent at various loading and dumping points across a specified time period.,Report Created On:,Hauling Unit Time at Loading and Dumping Points,59061.867489,Start Shift Date:,End Shift Date:,Parameters:,Description:,7/1/2026 0:00,7/31/2026 0:00,Average,52542.260152,,Total,16506.181487,163.108887348333,Hauling Unit Time at Loading Points,1213.416588,1.01118049,43.7852167933333,"Wait
(min)",Loads,"Total
(min)",Min/Load,"Queue
(min)","Loading
(min)",Location,106.199986,21.666662,0,4.2622216,30,127.866648,QSE-X OB2,,,,,,,,,,,,,,
249486.341558,Total,195730.664818,-,207.905284631667,Hauling Unit Time at Loading and Dumping Points,75568.048976,41.223819301848,60228,1.25469962436076,11.2978654941821,Hauling Unit Time at Dumping Points,51.7235105927447,,0,Average,4.14236470674769,-,0,50.19,60228,10-08-2026,40.4256450985626,This report contains a spreadsheet of the times and statuses that all hauling units have spent at various loading and dumping points across a specified time period.,Report Created On:,Hauling Unit Time at Loading and Dumping Points,59061.867489,Start Shift Date:,End Shift Date:,Parameters:,Description:,7/1/2026 0:00,7/31/2026 0:00,Average,52542.260152,,Total,16506.181487,163.108887348333,Hauling Unit Time at Loading Points,1213.416588,1.01118049,43.7852167933333,"Wait
(min)",Loads,"Total
(min)",Min/Load,"Queue
(min)","Loading
(min)",Location,655.299933,131.583315,0,3.89546162376238,202,786.883248,QSE-X OB2,,,,,,,,,,,,,,
249486.341558,Total,195730.664818,-,207.905284631667,Hauling Unit Time at Loading and Dumping Points,75568.048976,41.223819301848,60228,1.25469962436076,11.2978654941821,Hauling Unit Time at Dumping Points,51.7235105927447,,0,Average,4.14236470674769,-,0,50.19,60228,10-08-2026,40.4256450985626,This report contains a spreadsheet of the times and statuses that all hauling units have spent at various loading and dumping points across a specified time period.,Report Created On:,Hauling Unit Time at Loading and Dumping Points,59061.867489,Start Shift Date:,End Shift Date:,Parameters:,Description:,7/1/2026 0:00,7/31/2026 0:00,Average,52542.260152,,Total,16506.181487,163.108887348333,Hauling Unit Time at Loading Points,1213.416588,1.01118049,43.7852167933333,"Wait
(min)",Loads,"Total
(min)",Min/Load,"Queue
(min)","Loading
(min)",Location,193.883316,26.133328,0,4.15125743396226,53,220.016644,QSE-X OB2,,,,,,,,,,,,,,
249486.341558,Total,195730.664818,-,207.905284631667,Hauling Unit Time at Loading and Dumping Points,75568.048976,41.223819301848,60228,1.25469962436076,11.2978654941821,Hauling Unit Time at Dumping Points,51.7235105927447,,0,Average,4.14236470674769,-,0,50.19,60228,10-08-2026,40.4256450985626,This report contains a spreadsheet of the times and statuses that all hauling units have spent at various loading and dumping points across a specified time period.,Report Created On:,Hauling Unit Time at Loading and Dumping Points,59061.867489,Start Shift Date:,End Shift Date:,Parameters:,Description:,7/1/2026 0:00,7/31/2026 0:00,Average,52542.260152,,Total,16506.181487,163.108887348333,Hauling Unit Time at Loading Points,1213.416588,1.01118049,43.7852167933333,"Wait
(min)",Loads,"Total
(min)",Min/Load,"Queue
(min)","Loading
(min)",Location,40.566665,0.649999,0,3.74696945454545,11,41.216664,QSE-X OB2,,,,,,,,,,,,,,
249486.341558,Total,195730.664818,-,207.905284631667,Hauling Unit Time at Loading and Dumping Points,75568.048976,41.223819301848,60228,1.25469962436076,11.2978654941821,Hauling Unit Time at Dumping Points,51.7235105927447,,0,Average,4.14236470674769,-,0,50.19,60228,10-08-2026,40.4256450985626,This report contains a spreadsheet of the times and statuses that all hauling units have spent at various loading and dumping points across a specified time period.,Report Created On:,Hauling Unit Time at Loading and Dumping Points,59061.867489,Start Shift Date:,End Shift Date:,Parameters:,Description:,7/1/2026 0:00,7/31/2026 0:00,Average,52542.260152,,Total,16506.181487,163.108887348333,Hauling Unit Time at Loading Points,1213.416588,1.01118049,43.7852167933333,"Wait
(min)",Loads,"Total
(min)",Min/Load,"Queue
(min)","Loading
(min)",Location,290.483308,54.049989,0,4.65585536486487,74,344.533297,QSE-X OB2,,,,,,,,,,,,,,
249486.341558,Total,195730.664818,-,207.905284631667,Hauling Unit Time at Loading and Dumping Points,75568.048976,41.223819301848,60228,1.25469962436076,11.2978654941821,Hauling Unit Time at Dumping Points,51.7235105927447,,0,Average,4.14236470674769,-,0,50.19,60228,10-08-2026,40.4256450985626,This report contains a spreadsheet of the times and statuses that all hauling units have spent at various loading and dumping points across a specified time period.,Report Created On:,Hauling Unit Time at Loading and Dumping Points,59061.867489,Start Shift Date:,End Shift Date:,Parameters:,Description:,7/1/2026 0:00,7/31/2026 0:00,Average,52542.260152,,Total,16506.181487,163.108887348333,Hauling Unit Time at Loading Points,1213.416588,1.01118049,43.7852167933333,"Wait
(min)",Loads,"Total
(min)",Min/Load,"Queue
(min)","Loading
(min)",Location,203.749979,45.416658,0,4.01881672580645,62,249.166637,QSE-X OB2,,,,,,,,,,,,,,
249486.341558,Total,195730.664818,-,207.905284631667,Hauling Unit Time at Loading and Dumping Points,75568.048976,41.223819301848,60228,1.25469962436076,11.2978654941821,Hauling Unit Time at Dumping Points,51.7235105927447,,0,Average,4.14236470674769,-,0,50.19,60228,10-08-2026,40.4256450985626,This report contains a spreadsheet of the times and statuses that all hauling units have spent at various loading and dumping points across a specified time period.,Report Created On:,Hauling Unit Time at Loading and Dumping Points,59061.867489,Start Shift Date:,End Shift Date:,Parameters:,Description:,7/1/2026 0:00,7/31/2026 0:00,Average,52542.260152,,Total,16506.181487,163.108887348333,Hauling Unit Time at Loading Points,1213.416588,1.01118049,43.7852167933333,"Wait
(min)",Loads,"Total
(min)",Min/Load,"Queue
(min)","Loading
(min)",Location,208.116653,18.183328,0,4.52599962,50,226.299981,QSE-X OB2,,,,,,,,,,,,,,
249486.341558,Total,195730.664818,-,207.905284631667,Hauling Unit Time at Loading and Dumping Points,75568.048976,41.223819301848,60228,1.25469962436076,11.2978654941821,Hauling Unit Time at Dumping Points,51.7235105927447,,0,Average,4.14236470674769,-,0,50.19,60228,10-08-2026,40.4256450985626,This report contains a spreadsheet of the times and statuses that all hauling units have spent at various loading and dumping points across a specified time period.,Report Created On:,Hauling Unit Time at Loading and Dumping Points,59061.867489,Start Shift Date:,End Shift Date:,Parameters:,Description:,7/1/2026 0:00,7/31/2026 0:00,Average,52542.260152,,Total,16506.181487,163.108887348333,Hauling Unit Time at Loading Points,1213.416588,1.01118049,43.7852167933333,"Wait
(min)",Loads,"Total
(min)",Min/Load,"Queue
(min)","Loading
(min)",Location,326.783305,36.199995,0,4.03314777777778,90,362.9833,QSE-X OB2,,,,,,,,,,,,,,
249486.341558,Total,195730.664818,-,207.905284631667,Hauling Unit Time at Loading and Dumping Points,75568.048976,41.223819301848,60228,1.25469962436076,11.2978654941821,Hauling Unit Time at Dumping Points,51.7235105927447,,0,Average,4.14236470674769,-,0,50.19,60228,10-08-2026,40.4256450985626,This report contains a spreadsheet of the times and statuses that all hauling units have spent at various loading and dumping points across a specified time period.,Report Created On:,Hauling Unit Time at Loading and Dumping Points,59061.867489,Start Shift Date:,End Shift Date:,Parameters:,Description:,7/1/2026 0:00,7/31/2026 0:00,Average,52542.260152,,Total,16506.181487,163.108887348333,Hauling Unit Time at Loading Points,1213.416588,1.01118049,43.7852167933333,"Wait
(min)",Loads,"Total
(min)",Min/Load,"Queue
(min)","Loading
(min)",Location,569.566601,144.949965,0,3.46852701941748,206,714.516566,QSE-X OB2,,,,,,,,,,,,,,
