textbox7,textbox19,textbox20,textbox22,textbox29,textbox21,textbox27,textbox26,textbox28,textbox24,textbox10,textbox11,textbox30,textbox31,textbox33,textbox32
Delay by Loading Unit and Status Code,Report Created On:,12-08-2026,Description:,Parameters:,This report contains a matrix identifying the delay and down statuses for all loading units during a specified time period.  The report is grouped by fleet.,Start Shift Date:,01-07-2026,End Shift Date:,10-07-2026,,,Fleet:,All,Loader:,All

textbox4,Textbox1,FLEET_IDENT,EQUIP_IDENT,STATUS_DESC,textbox2,Textbox42,Textbox44,Textbox13,Textbox14,Textbox37,Textbox12,Textbox15,Textbox46
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX007,Weather,,Total,62.54,Total,,494.41,Total,0.87,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX008, Down,12.60,Total,73.86,Total,269.30,494.41,Total,774.85,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX008,Blasting,3.14,Total,73.86,Total,12.34,494.41,Total,59.94,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX008,Breakdown Maintenance,,Total,73.86,Total,2.27,494.41,Total,2.27,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX008,Bucket Teeth Change,,Total,73.86,Total,,494.41,Total,0.00,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX008,Cable Shifting,,Total,73.86,Total,,494.41,Total,0.00,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX008,Change Operators,,Total,73.86,Total,0.24,494.41,Total,1.85,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX008,Clean & Remove,,Total,73.86,Total,,494.41,Total,0.28,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX008,Daily Service,11.41,Total,73.86,Total,23.86,494.41,Total,156.53,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX008,Delay At Hopper,,Total,73.86,Total,,494.41,Total,7.71,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX008,Fuel Filling,0.30,Total,73.86,Total,2.12,494.41,Total,4.47,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX008,Lightning,,Total,73.86,Total,,494.41,Total,0.00,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX008,Marching,6.22,Total,73.86,Total,18.09,494.41,Total,119.97,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX008,Meeting,,Total,73.86,Total,,494.41,Total,0.16,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX008,Pit Closed,,Total,73.86,Total,,494.41,Total,0.06,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX008,Scheduled Service,6.57,Total,73.86,Total,15.55,494.41,Total,15.55,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX008,Shift Change,32.03,Total,73.86,Total,126.49,494.41,Total,411.51,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX008,Shift Incharge Instruction,,Total,73.86,Total,0.42,494.41,Total,0.63,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX008,Stuck in Mud,,Total,73.86,Total,,494.41,Total,0.99,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX008,Tea/ Breakfast / Snacks,1.60,Total,73.86,Total,23.73,494.41,Total,91.06,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX008,Toilet Break,,Total,73.86,Total,,494.41,Total,2.09,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F17-Tata Hitachi EX2600-7,EX008,Weather,,Total,73.86,Total,,494.41,Total,0.87,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F18-KOMATSU WE1150,PL003, Down,19.72,Total,59.28,Total,22.31,115.69,Total,774.85,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F18-KOMATSU WE1150,PL003,Blasting,1.73,Total,59.28,Total,4.21,115.69,Total,59.94,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F18-KOMATSU WE1150,PL003,Breakdown Maintenance,,Total,59.28,Total,,115.69,Total,2.27,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F18-KOMATSU WE1150,PL003,Bucket Teeth Change,,Total,59.28,Total,,115.69,Total,0.00,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F18-KOMATSU WE1150,PL003,Cable Shifting,,Total,59.28,Total,,115.69,Total,0.00,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F18-KOMATSU WE1150,PL003,Change Operators,0.15,Total,59.28,Total,0.15,115.69,Total,1.85,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F18-KOMATSU WE1150,PL003,Clean & Remove,,Total,59.28,Total,,115.69,Total,0.28,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F18-KOMATSU WE1150,PL003,Daily Service,,Total,59.28,Total,,115.69,Total,156.53,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F18-KOMATSU WE1150,PL003,Delay At Hopper,,Total,59.28,Total,,115.69,Total,7.71,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F18-KOMATSU WE1150,PL003,Fuel Filling,0.18,Total,59.28,Total,0.34,115.69,Total,4.47,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F18-KOMATSU WE1150,PL003,Lightning,,Total,59.28,Total,,115.69,Total,0.00,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F18-KOMATSU WE1150,PL003,Marching,5.48,Total,59.28,Total,17.08,115.69,Total,119.97,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F18-KOMATSU WE1150,PL003,Meeting,,Total,59.28,Total,0.16,115.69,Total,0.16,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F18-KOMATSU WE1150,PL003,Pit Closed,,Total,59.28,Total,,115.69,Total,0.06,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F18-KOMATSU WE1150,PL003,Scheduled Service,,Total,59.28,Total,,115.69,Total,15.55,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F18-KOMATSU WE1150,PL003,Shift Change,26.28,Total,59.28,Total,59.46,115.69,Total,411.51,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F18-KOMATSU WE1150,PL003,Shift Incharge Instruction,,Total,59.28,Total,,115.69,Total,0.63,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F18-KOMATSU WE1150,PL003,Stuck in Mud,,Total,59.28,Total,,115.69,Total,0.99,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F18-KOMATSU WE1150,PL003,Tea/ Breakfast / Snacks,5.56,Total,59.28,Total,11.79,115.69,Total,91.06,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F18-KOMATSU WE1150,PL003,Toilet Break,0.18,Total,59.28,Total,0.18,115.69,Total,2.09,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F18-KOMATSU WE1150,PL003,Weather,,Total,59.28,Total,,115.69,Total,0.87,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F18-KOMATSU WE1150,PL004, Down,2.59,Total,56.41,Total,22.31,115.69,Total,774.85,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F18-KOMATSU WE1150,PL004,Blasting,2.48,Total,56.41,Total,4.21,115.69,Total,59.94,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F18-KOMATSU WE1150,PL004,Breakdown Maintenance,,Total,56.41,Total,,115.69,Total,2.27,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F18-KOMATSU WE1150,PL004,Bucket Teeth Change,,Total,56.41,Total,,115.69,Total,0.00,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F18-KOMATSU WE1150,PL004,Cable Shifting,,Total,56.41,Total,,115.69,Total,0.00,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F18-KOMATSU WE1150,PL004,Change Operators,,Total,56.41,Total,0.15,115.69,Total,1.85,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F18-KOMATSU WE1150,PL004,Clean & Remove,,Total,56.41,Total,,115.69,Total,0.28,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F18-KOMATSU WE1150,PL004,Daily Service,,Total,56.41,Total,,115.69,Total,156.53,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F18-KOMATSU WE1150,PL004,Delay At Hopper,,Total,56.41,Total,,115.69,Total,7.71,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F18-KOMATSU WE1150,PL004,Fuel Filling,0.16,Total,56.41,Total,0.34,115.69,Total,4.47,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F18-KOMATSU WE1150,PL004,Lightning,,Total,56.41,Total,,115.69,Total,0.00,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F18-KOMATSU WE1150,PL004,Marching,11.60,Total,56.41,Total,17.08,115.69,Total,119.97,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F18-KOMATSU WE1150,PL004,Meeting,0.16,Total,56.41,Total,0.16,115.69,Total,0.16,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F18-KOMATSU WE1150,PL004,Pit Closed,,Total,56.41,Total,,115.69,Total,0.06,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F18-KOMATSU WE1150,PL004,Scheduled Service,,Total,56.41,Total,,115.69,Total,15.55,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F18-KOMATSU WE1150,PL004,Shift Change,33.17,Total,56.41,Total,59.46,115.69,Total,411.51,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F18-KOMATSU WE1150,PL004,Shift Incharge Instruction,,Total,56.41,Total,,115.69,Total,0.63,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F18-KOMATSU WE1150,PL004,Stuck in Mud,,Total,56.41,Total,,115.69,Total,0.99,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F18-KOMATSU WE1150,PL004,Tea/ Breakfast / Snacks,6.23,Total,56.41,Total,11.79,115.69,Total,91.06,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F18-KOMATSU WE1150,PL004,Toilet Break,,Total,56.41,Total,0.18,115.69,Total,2.09,"1,650.81"
"
Fleet     
              ","        Status Code
Loader    


                       ",F18-KOMATSU WE1150,PL004,Weather,,Total,56.41,Total,,115.69,Total,0.87,"1,650.81"

New Duration_label,New Duration_Chart2_CategoryGroup_label,New Duration_Chart2_CategoryGroup_Value_Y
New Duration, Down,774.8497212999999999960
New Duration,Blasting,59.9383330166666666649
New Duration,Breakdown Maintenance,2.2725000000000000000
New Duration,Bucket Teeth Change,0.0016666666666666666
New Duration,Cable Shifting,0.0025000000000000000
New Duration,Change Operators,1.8516665999999999997
New Duration,Clean & Remove,0.2800000000000000000
New Duration,Daily Service,156.5333328333333333306
New Duration,Delay At Hopper,7.7108331666666666659
New Duration,Fuel Filling,4.4680553666666666657
New Duration,Lightning,0.0027777666666666666
New Duration,Marching,119.9747194166666666584
New Duration,Meeting,0.1630555500000000000
New Duration,Pit Closed,0.0558333333333333333
New Duration,Scheduled Service,15.5455555333333333332
New Duration,Shift Change,411.5127735833333333195
New Duration,Shift Incharge Instruction,0.6330555333333333332
New Duration,Stuck in Mud,0.9913888666666666665
New Duration,Tea/ Breakfast / Snacks,91.0644438833333333308
New Duration,Toilet Break,2.0866665833333333329
New Duration,Weather,0.8691666499999999999

