textbox1,textbox21,textbox22,textbox16,textbox17,textbox14,textbox12,textbox15,textbox13,textbox199,textbox20,textbox28,textbox29,textbox3333,textbox32,textbox33345,textbox333465,textbox18
Payload Statistics by Fleet and Hauling Unit Operator,Report Created On:,12-08-2026,Parameters:,Description:,Start Shift Date:,01-07-2026,End Shift Date:,31-07-2026,Min Payload:,0,Max Payload:,99999999,Hauling Unit:,All,Crew:,All,This report contains a graph and a spreadsheet showing the payload amounts that each operator delivered for a specified time period.  This report is grouped by fleet.

PAYLOAD REPORTING_label,PAYLOAD REPORTING_Chart2_CategoryGroup_label,PAYLOAD REPORTING_Chart2_CategoryGroup_Value_Y
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,267695,"BAITHA (267695), MANOJ KUMAR",89.55,142,14.26,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,267717,"RAM (267717), BINESHWAR",79.26,325,13.02,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,267729,"MANJHI (267729), SRIRAM",80.95,51,13.52,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,267734,"AKHTAR (267734), AZIM",84.47,123,16.46,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,267737,"YADAV (267737), RAM KHELAWAN",86.61,195,13.10,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,267783,"GOPE (267783), SRIRAM",80.84,9,11.88,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,267792,"SINGH (267792), AYODHYA",84.66,101,12.21,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,267797,"MANJHI (267797), JHANDU",79.75,152,12.19,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,267818,"MAHTO (267818), BALESHWAR",90.38,168,13.16,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,267829,"RAM (267829), KHEM LAL",85.82,178,13.76,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,267839,"RAM (267839), MAHENDRA",79.45,217,13.28,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,267850,"MAHTO (267850), GANESH",77.96,223,14.30,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,267857,"KHAN (267857), IMTEYAZ",73.16,16,17.46,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,267889,"PRASAD (267889), RAM NARAYAN",77.04,124,12.85,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,267916,"YADAV (267916), SHRAWAN KR.",66.25,93,8.30,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,267917,"MUNDA (267917), AMARDEEP",86.52,163,13.94,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,267936,"KUMAR (267936), MANOJ",84.59,121,16.70,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,267938,"ANSARI (267938), AZIMULLAH",77.00,186,15.30,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,267954,"YADAV (267954), RAJ KR.",84.49,187,15.06,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,267962,"BHUIAN (267962), PARUN",86.45,204,13.02,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,267963,"PRASAD (267963), JAYDEEP",90.16,343,9.10,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,267972,"AHMED (267972), WASIM",83.05,289,12.13,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,268555,"HEMBROM (268555), SANJUL",92.07,234,10.17,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,268648,"THAKUR (268648), RAMESHWAR",73.10,38,13.21,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,268682,"PRASAD (268682), SRIPATI",90.76,215,10.20,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,268706,"CHOUHAN (268706), VIJAY KR.",92.79,51,9.45,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,268709,"HAQUE (268709), EKRAMUL",93.66,228,9.51,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,268751,"PRASAD (268751), PREM SAGAR",95.35,124,7.07,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,268759,"SINGH (268759), SANJAY KR.",74.96,17,9.07,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,268776,"ALAM (268776), MD. NEYAZ",84.05,126,13.62,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,268782,"MINZ (268782), ERNIUS",85.61,119,17.59,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,268819,"CHOUDHARY (268819), A K",91.56,368,9.11,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,268849,"PURTY (268849), NIRMAL ENAM",84.84,5,9.05,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,268885,"PASWAN (268885), UMESH",90.49,310,8.36,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269003,"UDAY (269003), AJIT",70.79,154,11.47,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269014,"YADAV (269014), JAGDISH KR.",92.16,249,8.65,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269023,"NARAYAN (269023), JAI PRAKASH",82.36,127,18.88,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269024,"SAGAR (269024), VIDHYA",95.81,358,8.32,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269052,"MANJHI (269052), BIRSA",92.00,251,7.57,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269054,"YADAV (269054), LALAN KR.",65.26,10,8.29,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269061,"SAHU (269061), GANGA",70.05,42,8.25,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269067,"THAKUR (269067), SUDIPTO",81.70,333,12.51,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269070,"KHAN (269070), DAULAT",77.67,180,14.27,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269106,"KUMAR (269106), DILIP",77.66,199,13.88,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269107,"SINGH (269107), C B",92.54,217,10.00,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269114,"SINGH (269114), ABHAY KR.",74.95,150,14.81,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269122,"ANSARI (269122), RUSTAM",83.05,153,14.07,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269130,"YADAV (269130), DHANESH",86.36,220,12.56,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269140,"SINHA (269140), MANOJ KUMAR",86.88,219,13.45,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269141,"RAM (269141), GANGA",84.85,95,15.76,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269144,"HUSSAIN (269144), MD. EJAZ",81.62,166,14.94,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269155,"(269155), PARDESHI",81.33,126,18.73,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269160,"HARI (269160), GOPAL",87.24,146,14.43,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269181,"ANSARY (269181), MD. MUSLIM",77.85,140,11.72,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269188,"BIRUA (269188), SURENDRA NATH",90.30,262,9.79,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269192,"AHMED (269192), MD. JAMAL",93.38,4,13.58,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269204,"NARAYAN (269204), SURAJ",94.02,464,8.17,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269210,"SINGH (269210), SANJAY KUMAR",81.21,233,12.14,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269224,"CHATTAR (269224), SHASHI KANT",92.09,315,10.49,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269227,"BHAGAT (269227), KRISHNA",86.43,102,13.18,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269239,"GANJHOO (269239), NAGESHWAR",84.74,156,15.84,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269240,"MAHTO (269240), CHAMTU",91.67,372,10.25,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269248,"KUMAR (269248), DHARMENDRA",68.26,96,9.87,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269335,"PRASAD (269335), SANOJ",86.72,154,12.71,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269368,"RAJAK (269368), PURNENDU",93.97,42,10.03,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269406,"RAM (269406), BIRBAL",79.98,192,13.00,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269409,"HEMBROM (269409), SUNIL KR.",89.26,13,12.36,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269413,"BESRA (269413), LAL DEV",91.78,155,8.66,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269418,"PRASAD (269418), SITARAM",94.45,337,8.90,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269434,"SAO (269434), YAMUNA",92.42,160,10.23,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269435,"SAW (269435), BIBHUTI",92.78,242,10.01,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269450,"KUMAR (269450), BINAY",85.77,197,11.97,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269454,"ALAM (269454), MD. MANSOOR",89.47,79,8.41,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269457,"SAHU (269457), CHHOTAN",83.57,188,12.58,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269463,"HAKIM (269463), MD.",85.93,84,13.82,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269465,"KARMALI (269465), BHUNESHWAR",90.83,356,9.31,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269497,"SAW (269497), MISHRI",85.31,122,9.74,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269553,"PRASAD (269553), BIPIN BIHARI",81.00,47,13.87,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269633,"PRASAD (269633), DEEPAK",78.26,58,12.65,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269718,"ANSARI (269718), MD. FAROOQUE",84.13,151,14.22,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269779,"BESRA (269779), FAGU",85.41,207,12.03,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269783,"KUMAR (269783), SAMARJEET",86.32,128,12.34,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269831,"HODA (269831), EMAMUL",81.73,86,16.00,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269946,"RAJAK (269946), RAKESH KUMAR",82.63,131,16.91,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269947,"SINGH (269947), BIKKY KUMAR",87.93,110,11.03,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269948,"KUMAR (269948), ANUP",85.64,50,12.53,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269949,"VISHWAKARMA (269949), SANJEET",79.49,56,16.55,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269965,"KUMAR (269965), ASHISH",89.25,57,13.73,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269981,"KUMAR (269981), JITENDRA",88.21,126,15.44,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269982,"KUMAR (269982), ROHIT",82.45,185,13.17,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269993,"AKHTAR (269993), SHOAIB",86.45,156,15.17,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269996,"ANSARI (269996), MD. ILIYAS",81.11,101,11.89,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270029,"ANSARI (270029), MD. JUBAIR",85.05,109,15.00,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270037,"ANSARI (270037), AMIR",83.51,133,11.96,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270040,"ANSARI (270040), RAHMAT",88.01,209,10.12,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270041,"ALI (270041), ANWAR",78.26,138,13.09,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270044,"ALAM (270044), KHURSID",88.69,196,12.00,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270046,"KUMAR (270046), SANDEEP",90.04,182,11.29,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270047,"KUMAR (270047), UPENDRA",93.32,290,9.04,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270051,"MANJHI (270051), BINOD",84.39,154,13.09,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270107,"HANSDA (270107), BIRSA",80.81,240,12.07,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270170,"KUMAR (270170), VIJAY",84.84,172,11.57,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270175,"CHOUDHARY (270175), AJAY KR.",87.58,169,11.75,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270185,"SINGH (270185), UJJAWAL KUMAR",76.34,135,11.93,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270195,"RASHID (270195), MD. CHAND",83.61,159,12.83,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270203,"PRASAD (270203), GOURI SHANKAR",93.32,6,8.95,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270206,"KUMAR (270206), RAVI",85.90,153,10.64,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270225,"KUMAR (270225), RAJU",89.85,133,10.73,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270227,"KUMAR (270227), RAJAT",87.52,305,11.00,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270229,"SINGH (270229), RAM",81.23,183,13.17,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270240,"PASWAN (270240), AJIT KUMAR",76.27,136,13.63,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270298,"SINGH (270298), SAMEER",90.89,215,11.49,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270300,"RAM (270300), ROHIT KR.",93.69,167,7.92,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270335,"PRASAD (270335), ADITYA",87.72,266,12.11,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270406,"KUMAR (270406), SIDHARTH",86.88,103,14.84,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270547,"SHARMA (270547), RAKHI",81.07,70,11.02,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270548,"KUMARI (270548), KANISHKA",89.51,257,10.50,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270549,"KUMARI (270549), RINKI",75.04,73,13.98,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270550,"KUMARI (270550), REENA",90.23,169,9.98,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270551,"KUMARI (270551), POONAM",93.54,12,5.84,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270553,"KUMARI (270553), LAKSHMI",90.46,327,8.74,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270555,"SINGH (270555), PUJA KUMARI",86.56,37,14.98,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270556,"PANDEY (270556), NILAM",88.89,63,12.07,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270557,"KUMARI (270557), BOBBY",85.53,133,14.11,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270558,"MANDAL (270558), SUSHMITA",88.42,260,12.12,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270560,"KUMARI (270560), DEEPIKA",87.67,22,8.90,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270561,"KUMARI (270561), CHANDNI",88.26,65,11.43,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270562,"KUMARI (270562), NIRMALA",87.43,210,11.89,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270565,"PRAVEEN (270565), NAZIYA",83.92,25,12.50,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270573,"SUNDI (270573), FRANCIS",80.05,13,12.53,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270575,"DHAR (270575), RUDRANEEL",81.74,51,14.56,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270576,"SINGH (270576), SUNNY",84.64,145,14.02,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270577,"GOPE (270577), ANIT KUMAR",86.07,134,15.61,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270578,"CHAKRABORTY (270578), RIDDHI",82.09,119,14.44,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270579,"SINGH (270579), ANANDI",83.78,54,13.44,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270580,"NATH (270580), AENE",75.36,206,14.23,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270581,"(270581), NISHU",79.70,177,13.26,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270582,"BISWAS (270582), SOUMYOSISH",87.20,72,11.89,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270584,"(270584), SANDHYA",66.51,7,18.53,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270585,"KUMARI (270585), SANGITA",86.11,87,14.88,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270634,"KUMAR (270634), DURGESH",88.84,176,12.11,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270635,"KUMAR (270635), AVINASH",91.99,347,8.88,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270636,"KUMAR (270636), RAHUL",87.01,337,10.80,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270637,"KUMAR (270637), SURAJ",90.28,143,13.96,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270638,"BHARDWAJ (270638), AKASH",82.87,151,14.27,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270639,"RANA (270639), MURARI",84.17,87,15.20,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270640,"ANSARI (270640), ARMAN",75.96,101,14.51,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270641,"ALAM (270641), MD. AFTAB",82.28,90,16.22,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270642,"PANDEY (270642), RUPAK KR.",90.57,149,12.12,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270644,"CHOUDHARY (270644), SUBHAM",88.48,329,11.25,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270645,"BHARADWAJ (270645), VIKASH",91.74,193,11.74,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270646,"MAHTO (270646), NAVEEN KR.",89.33,192,13.53,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270647,"KUMAR (270647), PRAVIN",82.94,234,16.73,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270648,"KUMARI (270648), PREM LATA",89.61,339,10.69,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270654,"KUMARI (270654), ARTI",80.38,159,15.33,86.77,43417,13.06
