textbox7,textbox19,textbox20,textbox22,textbox29,textbox21,textbox27,textbox26,textbox28,textbox24,textbox10,textbox11,textbox30,textbox31,textbox33,textbox32
Delay by Loading Unit and Status Code,Report Created On:,12-08-2026,Description:,Parameters:,This report contains a matrix identifying the delay and down statuses for all loading units during a specified time period.  The report is grouped by fleet.,Start Shift Date:,21-07-2026,End Shift Date:,31-07-2026,,,Fleet:,All,Loader:,All

textbox4,Textbox1,FLEET_IDENT,EQUIP_IDENT,STATUS_DESC,textbox2,Textbox42,Textbox44,Textbox13,Textbox14,Textbox37,Textbox12,Textbox15,Textbox46
"
Fleet     
              ","        Status Code
Loader    


                       ",F18-KOMATSU WE1150,PL004,Tea/ Breakfast / Snacks,3.44,Total,47.76,Total,7.82,178.82,Total,87.36,"1,698.08"
"
Fleet     
              ","        Status Code
Loader    


                       ",F18-KOMATSU WE1150,PL004,Toilet Break,0.01,Total,47.76,Total,0.01,178.82,Total,1.27,"1,698.08"

New Duration_label,New Duration_Chart2_CategoryGroup_label,New Duration_Chart2_CategoryGroup_Value_Y
New Duration, Down,757.9030545833333333296
New Duration,Blasting,98.4213883999999999970
New Duration,Breakdown Maintenance,8.1672222166666666666
New Duration,Change Operators,1.6886110666666666663
New Duration,Clean & Remove,0.0038888833333333333
New Duration,Daily Service,155.7383328833333333314
New Duration,Delay At Hopper,4.9519443333333333330
New Duration,Emergency,0.2016666666666666666
New Duration,Face Height Reduction,0.1583333333333333333
New Duration,Fuel Filling,5.0630553333333333321
New Duration,Marching,105.5049974166666666575
New Duration,Meeting,0.0294444333333333332
New Duration,Scheduled Service,4.2819444333333333333
New Duration,Shift Change,466.9352734499999999852
New Duration,Shift Incharge Instruction,0.4030555333333333332
New Duration,Stuck in Mud,0.0016666666666666666
New Duration,Tea/ Breakfast / Snacks,87.3588883333333333304
New Duration,Toilet Break,1.2694443666666666663

